Street,Postal Code,City,Latitude,Longitude,URL
Westtangente 5,55566,Bad Sobernheim,49.78655731447252,7.639437262440181,https://filialen.aldi-sued.de/bad-sobernheim/westtangente-5
Auguste-Kessler-Straße 3,73433,Aalen-Wasseralfingen,48.857890194046036,10.102375089385191,https://filialen.aldi-sued.de/baden-wuerttemberg/aalen-wasseralfingen/auguste-kessler-strasse-3
Carl-Zeiss-Straße 21,73431,Aalen,48.8246966,10.0732876,https://filialen.aldi-sued.de/baden-wuerttemberg/aalen/carl-zeiss-strasse-21
Kochertalstraße 49,73431,Aalen,48.8276449,10.1143022,https://filialen.aldi-sued.de/baden-wuerttemberg/aalen/kochertalstrasse-49
Weidenfelderstraße 2,73430,Aalen,48.84045,10.09334,https://filialen.aldi-sued.de/baden-wuerttemberg/aalen/weidenfelderstrasse-2
Münzingstraße 1,74232,Abstatt,49.0735863,9.2913732,https://filialen.aldi-sued.de/baden-wuerttemberg/abstatt/muenzingstrasse-1
Osteren 14,73453,Abtsgmünd,48.897224,10.0086597,https://filialen.aldi-sued.de/baden-wuerttemberg/abtsgmuend/osteren-14
Güterhallenstraße 17,77855,Achern,48.6309402,8.0612644,https://filialen.aldi-sued.de/baden-wuerttemberg/achern/gueterhallenstrasse-17
Untere Austraße 44,74740,Adelsheim,49.3966396,9.3931617,https://filialen.aldi-sued.de/baden-wuerttemberg/adelsheim/untere-austrasse-44
Im oberen Tal 20,74858,Aglasterhausen,49.3471069,8.9829988,https://filialen.aldi-sued.de/baden-wuerttemberg/aglasterhausen/im-oberen-tal-20
Riedstraße 6,72631,Aichtal,48.6332533,9.2333941,https://filialen.aldi-sued.de/baden-wuerttemberg/aichtal/riedstrasse-6
Sigmaringer Straße 136,72458,Albstadt-Ebingen,48.20375326167053,9.045631129458345,https://filialen.aldi-sued.de/baden-wuerttemberg/albstadt-ebingen/sigmaringer-strasse-136
Silberdistelstraße 170,72458,Albstadt Ebingen,48.21403480912128,8.986678293531213,https://filialen.aldi-sued.de/baden-wuerttemberg/albstadt-ebingen/silberdistelstrasse-170
Rudolf-Diesel-Straße 11,72461,Albstadt,48.2303062,9.0277713,https://filialen.aldi-sued.de/baden-wuerttemberg/albstadt/rudolf-diesel-strasse-11
Prof.-Maier-Leibnitz Str.14,78476,Allensbach,47.7247327,9.0708203,https://filialen.aldi-sued.de/baden-wuerttemberg/allensbach/prof-maier-leibnitz-str-14
Kieswiesen 18,73776,Altbach,48.7182267,9.3828303,https://filialen.aldi-sued.de/baden-wuerttemberg/altbach/kieswiesen-18
Wilhelmstraße 64,72213,Altensteig,48.58575063799918,8.61679474239736,https://filialen.aldi-sued.de/baden-wuerttemberg/altensteig/wilhelmstrasse-64
Nagolder Straße 15,72119,Ammerbuch,48.53104895544021,8.963959346125193,https://filialen.aldi-sued.de/baden-wuerttemberg/ammerbuch/nagolder-strasse-15
Wusseldornstraße 1,74918,Angelbachtal,49.2368464,8.7678146,https://filialen.aldi-sued.de/baden-wuerttemberg/angelbachtal/wusseldornstrasse-1
Siemensstraße 6-8,71546,Aspach,48.970830050259465,9.388097560773732,https://filialen.aldi-sued.de/baden-wuerttemberg/aspach/siemensstrasse-6-8
Eugen-Adolff-Straße 129,71522,Backnang,48.9477462,9.4462013,https://filialen.aldi-sued.de/baden-wuerttemberg/backnang/eugen-adolff-strasse-129
Schlachthofstraße 15,71522,Backnang,48.9443503,9.4203301,https://filialen.aldi-sued.de/baden-wuerttemberg/backnang/schlachthofstrasse-15
Carl-Friedrich-Benz-Str. 22,78073,Bad Dürrheim,48.03245840946857,8.527767778943598,https://filialen.aldi-sued.de/baden-wuerttemberg/bad-duerrheim/carl-friedrich-benz-str-22
Bergrat-Bilfinger-Straße 9,74177,Bad Friedrichshall,49.21441319921542,9.214607132569768,https://filialen.aldi-sued.de/baden-wuerttemberg/bad-friedrichshall/bergrat-bilfinger-strasse-9
Breisgauer Straße 3,79189,Bad Krozingen,47.9213939,7.7053209,https://filialen.aldi-sued.de/baden-wuerttemberg/bad-krozingen/breisgauer-strasse-3
Am Landgraben 8,76669,Bad Langenbrücken,49.20373232721536,8.640124066920407,https://filialen.aldi-sued.de/baden-wuerttemberg/bad-langenbruecken/am-landgraben-8
Johann-Hammer-Straße 23,97980,Bad Mergentheim,49.4940774,9.7705049,https://filialen.aldi-sued.de/baden-wuerttemberg/bad-mergentheim/johann-hammer-strasse-23
Riemenstraße 2/1,74906,Bad Rappenau,49.2386379,9.0946922,https://filialen.aldi-sued.de/baden-wuerttemberg/bad-rappenau/riemenstrasse-2-1
Tullastraße 8,79713,Bad Säckingen,47.552882,7.9335418,https://filialen.aldi-sued.de/baden-wuerttemberg/bad-saeckingen/tullastrasse-8
Schwarzenbacher Straße 1,88348,Bad Saulgau,48.0074526,9.5068906,https://filialen.aldi-sued.de/baden-wuerttemberg/bad-saulgau/schwarzenbacher-strasse-1
Sägmühleweg 2,88427,Bad Schussenried,47.9972015,9.6632264,https://filialen.aldi-sued.de/baden-wuerttemberg/bad-schussenried/saegmuehleweg-2
Im Unterwässer 3,72574,Bad Urach,48.49349244022587,9.390890326389354,https://filialen.aldi-sued.de/baden-wuerttemberg/bad-urach/im-unterwaesser-3
Im Ballenmoos 12,88339,Bad Waldsee,47.9133515,9.7425531,https://filialen.aldi-sued.de/baden-wuerttemberg/bad-waldsee/im-ballenmoos-12
Wildbader Straße 49,75323,Bad Wildbad,48.7749488,8.5706988,https://filialen.aldi-sued.de/baden-wuerttemberg/bad-wildbad/wildbader-strasse-49
Brühlstraße 1,74206,Bad Wimpfen,49.2297803,9.1878416,https://filialen.aldi-sued.de/baden-wuerttemberg/bad-wimpfen/bruehlstrasse-1
Oberriedstraße 1,88410,Bad Wurzach,47.9107487505202,9.891226597553214,https://filialen.aldi-sued.de/baden-wuerttemberg/bad-wurzach/oberriedstrasse-1
Schwarzwaldstraße 42,76532,Baden-Baden,48.7771715,8.2143259,https://filialen.aldi-sued.de/baden-wuerttemberg/baden-baden/schwarzwaldstrasse-42
Wilhelm-Drapp-Straße 21,76532,Baden-Baden,48.7976685,8.1990516,https://filialen.aldi-sued.de/baden-wuerttemberg/baden-baden/wilhelm-drapp-strasse-21
Ravensburger Straße 11,88255,Baienfurt,47.82468986853401,9.649723918967194,https://filialen.aldi-sued.de/baden-wuerttemberg/baienfurt/ravensburger-strasse-11
"Max-Himmelheber-Straße, Tonbachstr. 4, 9",72270,Baiersbronn,48.513996472980445,8.379788553984646,https://filialen.aldi-sued.de/baden-wuerttemberg/baiersbronn/max-himmelheber-strasse-tonbachstr-4-9
Albrechtstraße 45,72336,Balingen,48.2833244,8.8493212,https://filialen.aldi-sued.de/baden-wuerttemberg/balingen/albrechtstrasse-45
Lange Straße 54,72336,Balingen,48.25716,8.84863,https://filialen.aldi-sued.de/baden-wuerttemberg/balingen/lange-strasse-54
Wiesenbacher Landstraße 22,69245,Bammental,49.3602257,8.7958347,https://filialen.aldi-sued.de/baden-wuerttemberg/bammental/wiesenbacher-landstrasse-22
Forstbergweg 6,71717,Beilstein,49.0378013,9.3149984,https://filialen.aldi-sued.de/baden-wuerttemberg/beilstein/forstbergweg-6
Kinzigstraße 11,77791,Berghaupten,48.4044245,8.0011451,https://filialen.aldi-sued.de/baden-wuerttemberg/berghaupten/kinzigstrasse-11
Robert-Bosch-Straße 10,74354,Besigheim,49.0005552,9.1476074,https://filialen.aldi-sued.de/baden-wuerttemberg/besigheim/robert-bosch-strasse-10
Gaisentalstraße 72,88400,Biberach an der Riß,48.100803,9.7708887,https://filialen.aldi-sued.de/baden-wuerttemberg/biberach-an-der-riss/gaisentalstrasse-72
Waldseer Straße 119,88400,Biberach an der Riß,48.0857742,9.7982957,https://filialen.aldi-sued.de/baden-wuerttemberg/biberach-an-der-riss/waldseer-strasse-119
Wobachstraße 11,74321,Bietigheim-Bissingen,48.9562451,9.1318316,https://filialen.aldi-sued.de/baden-wuerttemberg/bietigheim-bissingen/wobachstrasse-11
Rittwiese 6,74842,Billigheim,49.350376235295755,9.247795312535256,https://filialen.aldi-sued.de/baden-wuerttemberg/billigheim/rittwiese-6
Balinger Straße 40,72406,Bisingen,48.3146478,8.899511,https://filialen.aldi-sued.de/baden-wuerttemberg/bisingen/balinger-strasse-40
Unter dem Kühnenbuch 6,89143,Blaubeuren,48.4031024,9.7918644,https://filialen.aldi-sued.de/baden-wuerttemberg/blaubeuren/unter-dem-kuehnenbuch-6
Schrozberger Straße 2,74572,Blaufelden,49.3019885,9.9768897,https://filialen.aldi-sued.de/baden-wuerttemberg/blaufelden/schrozberger-strasse-2
Max-Hilsenbeck-Straße 1,89134,Blaustein,48.41207324843744,9.921107765488614,https://filialen.aldi-sued.de/baden-wuerttemberg/blaustein/max-hilsenbeck-strasse-1
Leo-Wohleb-Straße 6a,78176,Blumberg,47.8378415,8.5408993,https://filialen.aldi-sued.de/baden-wuerttemberg/blumberg/leo-wohleb-strasse-6a
Eichelstraße 18,88285,Bodnegg,47.73146682598843,9.698241219101398,https://filialen.aldi-sued.de/baden-wuerttemberg/bodnegg/eichelstrasse-18
Otto-Lilienthal-Straße 24,71034,Böblingen,48.68478021149757,8.984270716102078,https://filialen.aldi-sued.de/baden-wuerttemberg/boeblingen/otto-lilienthal-strasse-24
Rudolf-Diesel-Straße 6,71032,Böblingen,48.677332864881656,9.01222110374306,https://filialen.aldi-sued.de/baden-wuerttemberg/boeblingen/rudolf-diesel-strasse-6
Wolfgang-Brumme-Allee 3,71034,Böblingen,48.6873,9.900927,https://filialen.aldi-sued.de/baden-wuerttemberg/boeblingen/wolfgang-brumme-allee-3
Schlossmattenstraße 11,79268,Bötzingen,48.063309825214034,7.721581897228584,https://filialen.aldi-sued.de/baden-wuerttemberg/boetzingen/schlossmattenstrasse-11
Donaueschinger Straße 17,79848,Bonndorf,47.819038192276246,8.347226896572238,https://filialen.aldi-sued.de/baden-wuerttemberg/bonndorf/donaueschinger-strasse-17
Aalener Straße 50,73441,Bopfingen,48.863308,10.3442717,https://filialen.aldi-sued.de/baden-wuerttemberg/bopfingen/aalener-strasse-50
Maulbronner Straße 24,74336,Brackenheim,49.0749076,9.0603515,https://filialen.aldi-sued.de/baden-wuerttemberg/brackenheim/maulbronner-strasse-24
Zum Kaiserstuhl 12,79206,Breisach,48.03340689995331,7.592651127473795,https://filialen.aldi-sued.de/baden-wuerttemberg/breisach/zum-kaiserstuhl-12
Wilhelmstraße 43,75015,Bretten,49.03660711159521,8.699562427329738,https://filialen.aldi-sued.de/baden-wuerttemberg/bretten/wilhelmstrasse-43
Karl-Benz-Weg 3,76646,Bruchsal,49.1199987,8.5745361,https://filialen.aldi-sued.de/baden-wuerttemberg/bruchsal/karl-benz-weg-3
Mergelgrube 16-20,76646,Bruchsal,49.0889178,8.6426169,https://filialen.aldi-sued.de/baden-wuerttemberg/bruchsal/mergelgrube-16-20
Prinz-Wilhelm-Straße 8,76646,Bruchsal,49.121625085147,8.588634069189993,https://filialen.aldi-sued.de/baden-wuerttemberg/bruchsal/prinz-wilhelm-strasse-8
Stegwiesenstraße 4,76646,Bruchsal,49.13883650411819,8.591528371140043,https://filialen.aldi-sued.de/baden-wuerttemberg/bruchsal/stegwiesenstrasse-4
Mannheimer Landstraße 5c,68782,Brühl,49.40826399531954,8.537634789761228,https://filialen.aldi-sued.de/baden-wuerttemberg/bruehl/mannheimer-landstrasse-5c
F.-X.-Schmerbeck-Straße 2,74722,Buchen,49.5182266,9.3243246,https://filialen.aldi-sued.de/baden-wuerttemberg/buchen/f-x-schmerbeck-strasse-2
Am Froschbächle 4,77815,Bühl,48.7078281,8.1317306,https://filialen.aldi-sued.de/baden-wuerttemberg/buehl/am-froschbaechle-4
Johannes-Passage 8,77815,Bühl,48.696675163036815,8.138185944774614,https://filialen.aldi-sued.de/baden-wuerttemberg/buehl/johannes-passage-8
Fehlabrücke 4,72393,Burladingen,48.2890592,9.1203642,https://filialen.aldi-sued.de/baden-wuerttemberg/burladingen/fehlabruecke-4
Liebenzeller Straße 44,75365,Calw,48.7388698,8.7345192,https://filialen.aldi-sued.de/baden-wuerttemberg/calw/liebenzeller-strasse-44
Schützenstraße 7,75365,Calw,48.7074827,8.7605783,https://filialen.aldi-sued.de/baden-wuerttemberg/calw/schuetzenstrasse-7
Hofwiesenstraße 13/1,74564,Crailsheim-Roßfeld,49.14256313932756,10.026213805751128,https://filialen.aldi-sued.de/baden-wuerttemberg/crailsheim-rossfeld/hofwiesenstrasse-13-1
Sulzbrunnenstraße 20,74564,Crailsheim,49.1206335,10.0927989,https://filialen.aldi-sued.de/baden-wuerttemberg/crailsheim/sulzbrunnenstrasse-20
Im Schwöllbogen 11,72581,Dettingen,48.53145880512067,9.331603915695156,https://filialen.aldi-sued.de/baden-wuerttemberg/dettingen/im-schwoellbogen-11
Zeiss-Straße 2,71254,Ditzingen,48.821407722219426,9.082692932504983,https://filialen.aldi-sued.de/baden-wuerttemberg/ditzingen/zeiss-strasse-2
Schnötstraße 1,79804,Dogern,47.6140652,8.185013,https://filialen.aldi-sued.de/baden-wuerttemberg/dogern/schnoetstrasse-1
Dürrheimer Straße 38,78166,Donaueschingen,47.9610798,8.5049394,https://filialen.aldi-sued.de/baden-wuerttemberg/donaueschingen/duerrheimer-strasse-38
Hagelrainstraße 6,78166,Donaueschingen,47.95781656742746,8.489122396383086,https://filialen.aldi-sued.de/baden-wuerttemberg/donaueschingen/hagelrainstrasse-6
Lerchenbergstraße 8,89160,Dornstadt,48.4656931,9.9467203,https://filialen.aldi-sued.de/baden-wuerttemberg/dornstadt/lerchenbergstrasse-8
Auf den Heilberg 13,76448,Durmersheim,48.9463249,8.2815093,https://filialen.aldi-sued.de/baden-wuerttemberg/durmersheim/auf-den-heilberg-13
Neuer Weg - Nord 42,69412,Eberbach,49.473545756106475,8.985790696601384,https://filialen.aldi-sued.de/baden-wuerttemberg/eberbach/neuer-weg-nord-42
Hauptstraße 119-121,73061,Ebersbach an der Fils,48.71801247640842,9.538570509216242,https://filialen.aldi-sued.de/baden-wuerttemberg/ebersbach-an-der-fils/hauptstrasse-119-121
Treidlerstraße 1,68535,Edingen-Neckarhausen,49.4563050015377,8.595529142253781,https://filialen.aldi-sued.de/baden-wuerttemberg/edingen-neckarhausen/treidlerstrasse-1
Hagsfelder Weg 23,76344,Eggenstein-Leopoldshafen,49.06778770201287,8.399191800110202,https://filialen.aldi-sued.de/baden-wuerttemberg/eggenstein-leopoldshafen/hagsfelder-weg-23
Adolffstraße 44,89584,Ehingen,48.2867755,9.7254156,https://filialen.aldi-sued.de/baden-wuerttemberg/ehingen/adolffstrasse-44
Im Rebacker 10,79591,Eimeldingen,47.62605978034477,7.599127772876841,https://filialen.aldi-sued.de/baden-wuerttemberg/eimeldingen/im-rebacker-10
Siemensstraße 3,73479,Ellwangen (Jagst),48.9684454,10.1256085,https://filialen.aldi-sued.de/baden-wuerttemberg/ellwangen-(jagst)/siemensstrasse-3
Freiburger Straße 49,79215,Elzach,48.1670407,8.0614555,https://filialen.aldi-sued.de/baden-wuerttemberg/elzach/freiburger-strasse-49
Karl-Friedrich-Straße 95,79312,Emmendingen,48.1274982,7.8294265,https://filialen.aldi-sued.de/baden-wuerttemberg/emmendingen/karl-friedrich-strasse-95
Maria-Theresia-Straße 1,79346,Endingen,48.14850089189906,7.7012679447746,https://filialen.aldi-sued.de/baden-wuerttemberg/endingen/maria-theresia-strasse-1
Hegaustraße 4,78234,Engen,47.8547048,8.7693295,https://filialen.aldi-sued.de/baden-wuerttemberg/engen/hegaustrasse-4
Keltenstraße 2,72829,Engstingen,48.3900088,9.2907627,https://filialen.aldi-sued.de/baden-wuerttemberg/engstingen/keltenstrasse-2
Reutlinger Straße 29,72800,Eningen,48.48039401752485,9.25428067666553,https://filialen.aldi-sued.de/baden-wuerttemberg/eningen/reutlinger-strasse-29
Seestraße 71,69214,Eppelheim,49.40991244173367,8.627802545074132,https://filialen.aldi-sued.de/baden-wuerttemberg/eppelheim/seestrasse-71
Frauenbrunner Straße 11,75031,Eppingen,49.133945,8.9027281,https://filialen.aldi-sued.de/baden-wuerttemberg/eppingen/frauenbrunner-strasse-11
Ehinger Straße 5,89155,Erbach,48.32763519641664,9.895602238306536,https://filialen.aldi-sued.de/baden-wuerttemberg/erbach/ehinger-strasse-5
Zeppelinstraße 5,88453,Erolzheim,48.0882976,10.0762251,https://filialen.aldi-sued.de/baden-wuerttemberg/erolzheim/zeppelinstrasse-5
Dammstraße 5,73728,Esslingen,48.733052091865744,9.315059900670008,https://filialen.aldi-sued.de/baden-wuerttemberg/esslingen/dammstrasse-5
Weilstraße 227,73733,Esslingen,48.741179937692785,9.268982999999936,https://filialen.aldi-sued.de/baden-wuerttemberg/esslingen/weilstrasse-227
Tullastraße 4,77955,Ettenheim,48.2613421,7.8048254,https://filialen.aldi-sued.de/baden-wuerttemberg/ettenheim/tullastrasse-4
Pforzheimer Straße 72-74,76275,Ettlingen,48.9371213,8.4197842,https://filialen.aldi-sued.de/baden-wuerttemberg/ettlingen/pforzheimer-strasse-72-74
Rudolf-Plank-Straße 4,76275,Ettlingen,48.93848296678885,8.367755415777424,https://filialen.aldi-sued.de/baden-wuerttemberg/ettlingen/rudolf-plank-strasse-4
Stuttgarter Straße 70,70736,Fellbach,48.8154278,9.2652937,https://filialen.aldi-sued.de/baden-wuerttemberg/fellbach/stuttgarter-strasse-70
Karlstraße 42-48,70794,Filderstadt,48.67590723509648,9.222055306711129,https://filialen.aldi-sued.de/baden-wuerttemberg/filderstadt/karlstrasse-42-48
Schulstraße 29,70794,Filderstadt,48.6547113,9.2019973,https://filialen.aldi-sued.de/baden-wuerttemberg/filderstadt/schulstrasse-29
Teslastraße 10,74670,Forchtenberg,49.2919729,9.5622036,https://filialen.aldi-sued.de/baden-wuerttemberg/forchtenberg/teslastrasse-10
Weidengasse 5,71691,Freiberg,48.92840582066027,9.181901230498852,https://filialen.aldi-sued.de/baden-wuerttemberg/freiberg/weidengasse-5
Basler Straße 113,79115,Freiburg,47.98490967712071,7.819587008598319,https://filialen.aldi-sued.de/baden-wuerttemberg/freiburg/basler-strasse-113
Breisacher Straße 141,79110,Freiburg,48.00678581542374,7.828944273751858,https://filialen.aldi-sued.de/baden-wuerttemberg/freiburg/breisacher-strasse-141
Egonstraße 58,79106,Freiburg,48.00019139424413,7.836054768047873,https://filialen.aldi-sued.de/baden-wuerttemberg/freiburg/egonstrasse-58
Günterstalstraße 43,79102,Freiburg,47.985830864571696,7.847798901498436,https://filialen.aldi-sued.de/baden-wuerttemberg/freiburg/guenterstalstrasse-43
Habsburgerstraße 5,79104,Freiburg,48.01116492852657,7.855099053741924,https://filialen.aldi-sued.de/baden-wuerttemberg/freiburg/habsburgerstrasse-5
Heckerstraße 4,79114,Freiburg,47.98927788492296,7.799796862444282,https://filialen.aldi-sued.de/baden-wuerttemberg/freiburg/heckerstrasse-4
Krozinger Straße 11,79114,Freiburg,47.994575455587864,7.811929019746685,https://filialen.aldi-sued.de/baden-wuerttemberg/freiburg/krozinger-strasse-11
Schiffstraße 7,79098,Freiburg,47.99704525707554,7.851110839833723,https://filialen.aldi-sued.de/baden-wuerttemberg/freiburg/schiffstrasse-7
Schwarzwaldstraße 78,79117,Freiburg,47.98812439099498,7.870106032052831,https://filialen.aldi-sued.de/baden-wuerttemberg/freiburg/schwarzwaldstrasse-78
Tullastraße 51,79108,Freiburg,48.022763866224295,7.850999650338053,https://filialen.aldi-sued.de/baden-wuerttemberg/freiburg/tullastrasse-51
Planckstraße 10,72250,Freudenstadt-Wittlensweiler,48.46444931942736,8.43822932481612,https://filialen.aldi-sued.de/baden-wuerttemberg/freudenstadt-wittlensweiler/planckstrasse-10
Hindenburgstraße 8,72250,Freudenstadt,48.4681908,8.4130566,https://filialen.aldi-sued.de/baden-wuerttemberg/freudenstadt/hindenburgstrasse-8
Gutenbergstraße 4,88046,Friedrichshafen,47.67047,9.49209,https://filialen.aldi-sued.de/baden-wuerttemberg/friedrichshafen/gutenbergstrasse-4
Siemensstraße 6/2,88048,Friedrichshafen,47.67831871011715,9.480668172311423,https://filialen.aldi-sued.de/baden-wuerttemberg/friedrichshafen/siemensstrasse-6-2
Adlerstraße 26 /B 3,77948,Friesenheim,48.37142494137309,7.8728449039899715,https://filialen.aldi-sued.de/baden-wuerttemberg/friesenheim/adlerstrasse-26-b-3
Steinäckerstraße 4,71292,Friolzheim,48.83661890893843,8.844221384874936,https://filialen.aldi-sued.de/baden-wuerttemberg/friolzheim/steinaeckerstrasse-4
Joseph-Koepfer-Straße 6,78120,Furtwangen,48.04859796105201,8.21321101146441,https://filialen.aldi-sued.de/baden-wuerttemberg/furtwangen/joseph-koepfer-strasse-6
Max-Planck-Straße 36,71116,Gärtringen,48.6422444,8.9148962,https://filialen.aldi-sued.de/baden-wuerttemberg/gaertringen/max-planck-strasse-36
Rindeschwenderstraße 40,76571,Gaggenau,48.8081021,8.3090852,https://filialen.aldi-sued.de/baden-wuerttemberg/gaggenau/rindeschwenderstrasse-40
Schillerstraße 1,74405,Gaildorf,48.9995763,9.7725584,https://filialen.aldi-sued.de/baden-wuerttemberg/gaildorf/schillerstrasse-1
Auf der Höhe 2,78262,Gailingen,47.69714831943197,8.744406569603825,https://filialen.aldi-sued.de/baden-wuerttemberg/gailingen/auf-der-hoehe-2
Kreuzäcker 1,73108,Gammelshausen,48.64449573910634,9.649037915247844,https://filialen.aldi-sued.de/baden-wuerttemberg/gammelshausen/kreuzaecker-1
Neuwiesenstraße 27,73312,Geislingen,48.61147485951135,9.807421323314315,https://filialen.aldi-sued.de/baden-wuerttemberg/geislingen/neuwiesenstrasse-27
Mühläckerweg 1,74376,Gemmrigheim,49.03041322744997,9.15361435183388,https://filialen.aldi-sued.de/baden-wuerttemberg/gemmrigheim/muehlaeckerweg-1
"Schwarzwaldstraße 20,22",76593,Gernsbach,48.768681,8.338868,https://filialen.aldi-sued.de/baden-wuerttemberg/gernsbach/schwarzwaldstrasse-2022
Gerschweiler Straße 8,89537,Giengen,48.6182549476742,10.250662425142991,https://filialen.aldi-sued.de/baden-wuerttemberg/giengen/gerschweiler-strasse-8
Bleichstraße 15-25,73033,Göppingen,48.70227621420768,9.65755952645872,https://filialen.aldi-sued.de/baden-wuerttemberg/goeppingen/bleichstrasse-15-25
Esslinger Straße 1,73037,Göppingen,48.69752110350224,9.67795058002578,https://filialen.aldi-sued.de/baden-wuerttemberg/goeppingen/esslinger-strasse-1
Schaufflerstraße 12,73033,Göppingen,48.70495129010771,9.643933018021016,https://filialen.aldi-sued.de/baden-wuerttemberg/goeppingen/schaufflerstrasse-12
Kornblumenweg 39,78244,Gottmadingen,47.73583,8.78702,https://filialen.aldi-sued.de/baden-wuerttemberg/gottmadingen/kornblumenweg-39
Heidelberger Straße 11,76676,Graben-Neudorf,49.1636044,8.4916677,https://filialen.aldi-sued.de/baden-wuerttemberg/graben-neudorf/heidelberger-strasse-11
Hörnle 30,79639,Grenzach-Wyhlen,47.5614748,7.6377983,https://filialen.aldi-sued.de/baden-wuerttemberg/grenzach-wyhlen/hoernle-30
Industriestraße 22,79194,Gundelfingen,48.04050918203451,7.860240515819896,https://filialen.aldi-sued.de/baden-wuerttemberg/gundelfingen/industriestrasse-22
Höchenschwander Straße 1a,79837,Häusern,47.7535038,8.1679293,https://filialen.aldi-sued.de/baden-wuerttemberg/haeusern/hoechenschwander-strasse-1a
Ignaz-Schwinn-Straße 2,74736,Hardheim,49.6064798,9.466848,https://filialen.aldi-sued.de/baden-wuerttemberg/hardheim/ignaz-schwinn-strasse-2
Schwarzwaldstraße 28,77716,Haslach,48.278887775376944,8.092376314732519,https://filialen.aldi-sued.de/baden-wuerttemberg/haslach/schwarzwaldstrasse-28
In den Brachfeldern 5,77756,Hausach,48.2862675,8.1881857,https://filialen.aldi-sued.de/baden-wuerttemberg/hausach/in-den-brachfeldern-5
Eitel-Fritz-Straße 7,72379,Hechingen,48.3563647,8.9639192,https://filialen.aldi-sued.de/baden-wuerttemberg/hechingen/eitel-fritz-strasse-7
Fritz-Frey-Straße 17,69121,Heidelberg-Handschuhsheim,49.43649579659413,8.67980155108171,https://filialen.aldi-sued.de/baden-wuerttemberg/heidelberg-handschuhsheim/fritz-frey-strasse-17
Berliner Straße 49,69120,Heidelberg,49.418998,8.675286,https://filialen.aldi-sued.de/baden-wuerttemberg/heidelberg/berliner-strasse-49
Felix-Wankel-Straße 18,69126,Heidelberg,49.3831848,8.6784507,https://filialen.aldi-sued.de/baden-wuerttemberg/heidelberg/felix-wankel-strasse-18
Galileistraße 14,69115,Heidelberg,49.404425860682544,8.668084055785004,https://filialen.aldi-sued.de/baden-wuerttemberg/heidelberg/galileistrasse-14
Im Schuhmachergewann 8,69123,Heidelberg,49.42624960910889,8.639245832668053,https://filialen.aldi-sued.de/baden-wuerttemberg/heidelberg/im-schuhmachergewann-8
Kleingemünder Straße 76-82,69118,Heidelberg,49.413612348117624,8.77524825314299,https://filialen.aldi-sued.de/baden-wuerttemberg/heidelberg/kleingemuender-strasse-76-82
Pleikartsförster Straße 13,69124,Heidelberg,49.3786561,8.664298,https://filialen.aldi-sued.de/baden-wuerttemberg/heidelberg/pleikartsfoerster-strasse-13
Poststraße 11,69115,Heidelberg,49.40747372623484,8.689178991401604,https://filialen.aldi-sued.de/baden-wuerttemberg/heidelberg/poststrasse-11
Nördlinger Straße 64,89520,Heidenheim,48.68960017704339,10.16465141886556,https://filialen.aldi-sued.de/baden-wuerttemberg/heidenheim/noerdlinger-strasse-64
Steinheimer Straße 19,89518,Heidenheim,48.67904809230016,10.121470874875058,https://filialen.aldi-sued.de/baden-wuerttemberg/heidenheim/steinheimer-strasse-19
Friedrich-Ackermann-Straße 22,74081,Heilbronn,49.11913342555575,9.193534754961776,https://filialen.aldi-sued.de/baden-wuerttemberg/heilbronn/friedrich-ackermann-strasse-22
Gaswerkstraße 41,74076,Heilbronn,49.1504107,9.2169622,https://filialen.aldi-sued.de/baden-wuerttemberg/heilbronn/gaswerkstrasse-41
Pfaffenstraße 43,74078,Heilbronn,49.18255790000001,9.1696849,https://filialen.aldi-sued.de/baden-wuerttemberg/heilbronn/pfaffenstrasse-43
Stuttgarter Straße 2,74074,Heilbronn,49.133284099786856,9.227708743592189,https://filialen.aldi-sued.de/baden-wuerttemberg/heilbronn/stuttgarter-strasse-2
Uhlandstraße 10,79423,Heitersheim,47.8775825,7.6469508,https://filialen.aldi-sued.de/baden-wuerttemberg/heitersheim/uhlandstrasse-10
August-Blessing-Straße 1,71282,Hemmingen,48.86539071470245,9.04088364468305,https://filialen.aldi-sued.de/baden-wuerttemberg/hemmingen/august-blessing-strasse-1
Berliner Straße 5,69502,Hemsbach,49.593513,8.6468985,https://filialen.aldi-sued.de/baden-wuerttemberg/hemsbach/berliner-strasse-5
Seeweg 5,79336,Herbolzheim,48.2243609,7.763937,https://filialen.aldi-sued.de/baden-wuerttemberg/herbolzheim/seeweg-5
Zeppelinweg 6,89542,Herbrechtingen,48.6278289,10.1895294,https://filialen.aldi-sued.de/baden-wuerttemberg/herbrechtingen/zeppelinweg-6
Kalkofenstraße 50,71083,Herrenberg,48.59422129242249,8.860170839384182,https://filialen.aldi-sued.de/baden-wuerttemberg/herrenberg/kalkofenstrasse-50
Lußheimer Straße 10,68766,Hockenheim,49.3083283781726,8.537700006228533,https://filialen.aldi-sued.de/baden-wuerttemberg/hockenheim/lussheimer-strasse-10
Hauptstraße 66,79801,Hohentengen,47.572892421376174,8.4479439386987,https://filialen.aldi-sued.de/baden-wuerttemberg/hohentengen/hauptstrasse-66
Bahnhofplatz 23,72160,Horb,48.441169971760885,8.684524720237732,https://filialen.aldi-sued.de/baden-wuerttemberg/horb/bahnhofplatz-23
