Street,Postal Code,City,Latitude,Longitude
Dessauer Allee 53,06766,Bitterfeld-Wolfen,51.6822891,12.2620539
Hauptstraße 34-38,26892,Dörpen,52.96590615,7.33091948
Huttenstraße 41-44,10553,Berlin,52.5280277,13.3177036
Bahnhofstraße 16,98587,Steinbach-Hallenberg,50.69385482,10.56073872
Süderstraße 18,27374,Visselhövede,52.9835166,9.58024746
Bahnhofsplatz 24,42499,Hückeswagen,51.151735,7.342399
Dresdener Straße 1,04916,Herzberg (Elster),51.69594235,13.25005759
Krupunder Heide 2,25462,Rellingen,53.63330022,9.87090171
Tamara-Danz-Straße 11,10243,Berlin,52.5060818,13.4465683
Landgrabenpark 2,16303,Schwedt,53.0676567,14.27269138
Martinistraße 93,49080,Osnabrück,52.27037105,8.02853879
Traberallee 11,17034,Neubrandenburg,53.56905366,13.2622771
Nadorster Straße 150,26123,Oldenburg,53.1570211,8.221301
Bernburger Straße 18,06420,Könnern,51.67676653,11.77116311
Schweigerstraße 7,38300,Wolfenbüttel,52.1681913,10.5741046
Herscheider Landstraße 91,58515,Lüdenscheid,51.2067899,7.6556667
Am Untertor 8,35083,Wetter (Hessen),50.9047208,8.7234169
Potsdamer Straße 177,14469,Potsdam,52.4150186,13.0234544
Bürgermeister-Höppner-Straße 1,23749,Grube,54.2243164,11.03516879
Elbestraße 95,27570,Bremerhaven,53.54193482,8.59018194
Salzbergener Straße 72-86,48431,Rheine,52.2866594,7.4302502
Am Stinnberg 11 a,21279,Hollenstedt,53.3663086,9.714888
Ebereschenstraße 5-9,07747,Jena,50.88402833,11.61749638
Zunftstraße 17,06847,Dessau-Roßlau,51.81747789,12.21678506
Westfalenstraße 218-224,48165,Münster,51.89964,7.63998
Am Hospital 21,34560,Fritzlar,51.13400334,9.27830729
Hauptstraße 45,15741,Bestsensee,52.2421471,13.632333
Husumer Str. 79,25821,Bredstedt,54.6114927,8.9785751
Bornheide 55 k-p,22549,Hamburg,53.58782022,9.85028599
Hüttenweg 5,48249,Dülmen,51.8253691,7.2718818
Am Allerbeek 2,21266,Jesteburg,53.3067438,9.9448099
Kamener Straße 148,59077,Hamm,51.6455279,7.7548226
Friedrich-Ebert-Straße 143,48153,Münster,51.944284,7.6308389
Eberswalder Straße 6,16775,Löwenberger Land,52.89874242,13.15793582
Hauptstraße 10a,27446,Selsingen,53.3763778,9.2161037
Am Markt 2,24594,Hohenwestedt,54.0899831,9.6499063
Wilhelm-Külz-Straße 40,17033,Neubrandenburg,53.5505258,13.2725452
Bahnhofstraße 12,18181,Graal-Müritz,54.249896,12.248082
Hainholzer Damm 9A,25337,Elmshorn,53.7452513,9.6722359
Georg-Schwarz-Straße 92,04179,Leipzig,51.3459692,12.31843418
Berliner Weg 7,16348,Wandlitz,52.74317129,13.45490828
Sachsenwaldstraße 20,21465,Reinbek,53.52790984,10.25089189
Madamenweg 48,38118,Braunschweig,52.26002557,10.49370514
Müggelheimer Straße 36,12555,Berlin,52.4421806,13.585442
Oldenburger Landstraße 32,26215,Wiefelstede,53.26061222,8.11364237
Pfarrer-Bergmannshoff-Platz 4,48431,Rheine,52.2706532,7.4312715
Bahnhofsplatz 5,18292,Krakow am See,53.6524652,12.2664053
Im Gewerbegebiet 22a,26842,Ostrhauderfehn,53.1393797,7.6065529
Am Bahnhof 6,59368,Werne,51.6698167,7.6252272
Emmerichstraße 33/35,02826,Görlitz,51.1462497,14.98726737
Hollerstraße 74,24782,Büdelsdorf,54.31454828,9.67578637
Tornescher Hof 1-5,25436,Tornesch,53.69657448,9.71379328
Neufelder Weg 3-5,27619,Schiffdorf,53.5825748,8.6260174
Berliner Freiheit 14,28327,Bremen,53.0801096,8.8936434
Verlängerte Waldowallee 44,10318,Berlin,52.4767791,13.5369035
Lohauserholzstraße 4b,59067,Hamm,51.6641703,7.7862134
Eilper Straße 69,58095,Hagen,51.3470583,7.4916527
Großbeerenstraße 215-219,14480,Potsdam,52.38177616,13.12530783
Sülldorfer Landstraße 158-162,22589,Hamburg,53.579855,9.8020856
Triptiser Straße 12a,07806,Neustadt an der Orla,50.73584725,11.76123972
Erler Straße 28,46286,Dorsten,51.75201581,6.93275393
Birkenweg 2,01936,Königsbrück,51.25698812,13.89052716
Schöllinger Feld 1,58300,Wetter (Ruhr),51.3595792,7.3758626
Herforder Straße 93-95,32105,Bad Salzuflen,52.0884596,8.7313507
Am Rotberg 50,99848,Wutha-Farnroda,50.95115776,10.3974738
An der Au 14,36304,Alsfeld,50.75380652,9.27796591
Willy-Brandt-Platz 7,04109,Leipzig,51.34538685,12.37979942
Werftstraße 29,24939,Flensburg,54.7997812,9.4256205
Poststraße 32,29308,Winsen (Aller),52.6830379,9.910762
Fuistingstraße 66,48683,Ahaus,52.0854532,7.0031283
Lütke Berg 3,48341,Altenberge,52.04084676,7.46939188
Lüneburger Straße 39,21073,Hamburg,53.45998138,9.98217849
Werrestraße 15,32549,Bad Oeynhausen,52.21756245,8.80395327
Marzahner Chaussee 218,12681,Berlin,52.5250653,13.534886
Schürmannstraße 43b,45136,Essen,51.43286338,7.03071675
Lutherstraße 15,09366,Stollberg,50.71004773,12.77771477
Kreuzstraße 6-8,49762,Lathen,52.8617256,7.3209829
Ihrener Straße 7-9,26810,Westoverledingen,53.16593292,7.45553566
Chemnitzer Straße 52,09427,Ehrenfriedersdorf,50.652401,12.971414
Oppershäuserstraße 6,29331,Lachendorf,52.621197,10.2441833
Braker Straße 34,33729,Bielefeld,52.0695869,8.6078259
Neue Straße 1,38170,Schöppenstedt,52.14306885,10.76761356
Mühlenweg 7,59929,Brilon,51.3950351,8.5582547
Parkhausstraße 2,08451,Crimmitschau,50.81381367,12.38769509
Heerener Straße 53,39576,Stendal,52.5885433,11.8729099
Ostfeld 1,21635,Jork,53.52919799,9.68769403
Wulfers Hoff 8,27313,Dörverden,52.84763225,9.22605609
Am Damm 10,28870,Ottersberg,53.11476837,9.14233814
Mühlenkamp 15,38442,Wolfsburg,52.42122158,10.71848061
Streitstraße 5-19,13587,Berlin,52.5574641,13.20928146
Westfalenstraße 14,33161,Hövelhof,51.8231917,8.6584051
Harrenstätter Straße 5,49757,Werlte,52.8537095,7.6728207
Nierenhofer Straße 76,45257,Essen,51.38371524,7.11547105
Oberbergische Straße 180,42285,Wuppertal,51.2465618,7.1874222
Wittmunder Straße 7,26441,Jever,53.5761107,7.8865981
Mönkedieckstraße 3-9,49088,Osnabrück,52.3006364,8.0601634
Bommerfelder Ring 108,58452,Witten,51.4185377,7.3396973
Westring 320,42329,Wuppertal,51.2145178,7.0586278
Magdeburger Straße 81,39340,Haldensleben,52.28670689,11.42020153
Watenstedter Weg 8,38229,Salzgitter,52.13997952,10.34043773
Bismarckstraße 24,20259,Hamburg,53.57312907,9.96143218
Coburger Straße 76,98673,Eisfeld,50.4159916,10.9129776
Max-Planck-Straße 13,23909,Ratzeburg,53.7008264,10.7416937
Rugenbarg 84-90,22848,Norderstedt,53.6671099,9.9878361
Holdorfer Straße 11,49434,Neuenkirchen-Vörden,52.5143389,8.0685026
Im Moorbusche 4,38162,Cremlingen,52.2511191,10.6432559
Ostlandring 4,31303,Burgdorf,52.4445824,10.02491327
Frankf. Chaussee 48,15370,Fredersdorf-Vogelsdorf,52.4983449,13.7448252
Neundorfer Straße 188,08523,Plauen,50.4944018,12.1003466
Siemensstraße 39,32676,Lügde,51.9675763,9.254506
Wildeshauser Straße 50,27753,Delmenhorst,53.03943163,8.59295391
Münsterstraße 29,59387,Ascheberg,51.7452887,7.6618247
Braunschweiger Straße 50,38465,Brome,52.5946112,10.9357995
Am Gewerbering 2,18461,Richtenberg,54.2036492,12.9033616
Prinz-Heinrich-Straße 20,24106,Kiel,54.36001832,10.13363672
Querfurter Straße 4,06217,Merseburg,51.37103396,11.98371588
Rheiner Straße 29,49477,Ibbenbüren,52.28976444,7.71973021
Carl-Benz-Straße 4,21684,Stade,53.58132843,9.49746546
Buckhörner Moor 110-112,22846,Norderstedt,53.70686235,9.98877173
Zeppelinstraße 119,14471,Potsdam,52.3835324,13.0217806
Dresdner Straße 42,02763,Zittau,50.89980172,14.79419076
Wittmunder Straße 6,26427,Esens,53.6325853,7.61717037
Hamburger Straße 143,25746,Heide,54.1981114,9.1210159
Hannoversche Straße 59,38114,Braunschweig,52.2732398,10.4935929
Rüderstraße 3A,26382,Wilhelmshaven,53.5157697,8.1014302
Sudetenstraße 2,29664,Walsrode,52.8586111,9.5830556
Schützeberger Straße 91 B,34466,Wolfhagen,51.3295672,9.1733644
Bentelerstraße 40,33449,Langenberg,51.77167797,8.31903542
Chemnitzer Straße 177,12621,Berlin,52.4901938,13.5767753
Otto-Vesper-Straße 1,49078,Osnabrück,52.2680748,8.0024553
Mühlenteichplatz 2,18258,Schwaan,53.94017376,12.1041039
Gelpestraße 49,51647,Gummersbach,51.0278178,7.4671997
Dresdner Straße 33,01558,Großenhain,51.288611,13.532627
Schönfließer Straße 25 E,16540,Hohen Neuendorf,52.66698385,13.29653608
Kleinzschachwitzer Ufer 3,01259,Dresden,51.01779316,13.84492964
Hellweg 46a,58455,Witten,51.4429359,7.3093368
An der Zehnt 4,36466,Dermbach,50.71470357,10.12396395
Barkhausenstraße 107,27568,Bremerhaven,53.55714185,8.56503375
Irxleber Straße 7,39326,Hohe Börde,52.1767188,11.49543819
Töpchiner Weg 193,12309,Berlin,52.4014789,13.4126177
Gustower Weg 3,18439,Stralsund,54.27228647,13.11302302
Wesermünder Straße 70,27432,Bremervörde,53.49221931,9.1296256
Friedrichstraße 305,42551,Velbert,51.33117956,7.05535406
Kaiserslauterer Straße 65,06128,Halle (Saale),51.4425607,11.9477585
Appelhülsener Straße 24,48301,Nottuln,51.92644524,7.36337763
Burgstraße 1,23992,Neukloster,53.86683508,11.68241504
Schönefelder Chaussee 174,12524,Berlin,52.4057083,13.5236095
Hagener Straße 13,57234,Wilnsdorf,50.8175088,8.1055659
Berliner Straße 4 a,38165,Lehre,52.3241409,10.6596118
Erdbeerfeld 2,24161,Altenholz,54.4102781,10.13010025
An der Karlskuppe 9,99817,Eisenach,50.9926008,10.2928669
Bahnhofstraße 99-105,27711,Osterholz-Scharmbeck,53.22725244,8.78907874
Lütjenburger Straße 9-10,24306,Plön,54.16165018,10.42633469
Mahlsdorfer Straße 56,15366,Hoppegarten,52.5366145,13.6352844
Feilenstraße 3,45141,Essen,51.47214447,6.99919093
Gewerbestraße 3,31698,Lindhorst,52.35361229,9.28969364
Hermann-Fortmann-Straße 21,28759,Bremen,53.17006948,8.63512632
Hemsack 6,59174,Kamen,51.5821213,7.6476612
Otto-Rothe-Straße 26,07549,Gera,50.83877028,12.06497582
Isselhorster Straße 416,33334,Gütersloh,51.9448412,8.4156663
Bautzner Landstraße 149,01324,Dresden,51.0621575,13.8509585
Solmitzstraße 18-24,23569,Lübeck,53.9144735,10.805354
Heidener Str. 65,46325,Borken,51.84190944,6.86727713
Dresdner Straße 151,09337,Hohenstein-Ernstthal,50.80422712,12.73072682
Gewerbepark 4,15745,Wildau,52.31764001,13.60197277
Friedloser Straße 29,36251,Bad Hersfeld,50.8801659,9.7231689
Fliederweg 5,19300,Grabow,53.27374858,11.56248421
Robert-Bosch-Straße 21,48153,Münster,51.937248,7.6349563
Heinrich-Held-Straße 39,45133,Essen,51.42232782,7.00519047
Höppnerweg 14,23669,Timmendorfer Strand,53.9943869,10.7797226
Klingenstraße 38a,04229,Leipzig,51.3212197,12.32277099
Lippweg 16,59269,Beckum,51.75288375,8.04859394
Lünener Straße 225,59174,Kamen,51.590792,7.651114
Küsterweg 1,37671,Höxter,51.78396415,9.38106443
Holstenstraße 156,22765,Hamburg,53.55913566,9.94847599
Riemker Straße 102,44625,Herne,51.5225566,7.2101371
Hospitalplatz 10,06917,Jessen (Elster),51.78553881,12.9550649
Miltitzer Straße 13,04178,Leipzig,51.3476545,12.2651381
Zwickauer Straße 247,09116,Chemnitz,50.81897975,12.8781357
Friedrich-Castelle-Straße 7,48739,Legden,52.0272043,7.1078239
Goetheweg 30,08371,Glauchau,50.8126654,12.5413939
Posthalterweg 10,26129,Oldenburg,53.16014702,8.17547881
Hauptstraße 99,35236,Breidenbach,50.891904,8.4517239
Dannenberger Straße 24,21368,Dahlenburg,53.1835872,10.7528692
Röblingstraße 124,12105,Berlin,52.45177496,13.36218111
Holzkrugweg 2,24941,Flensburg,54.75909607,9.39550592
Hauptstraße 39,48720,Rosendahl,52.01522167,7.20773925
Speckenstraße 15,27639,Wurster Nordseeküste,53.6881342,8.5708161
Widayweg 4,59823,Arnsberg,51.395738,8.1342684
Kasseler Tor 40 a,34414,Warburg,51.52715329,9.03767498
Harburger Straße 51-53,21271,Hanstedt,53.26371278,10.0094656
Heerstraße 1,49492,Westerkappeln,52.31414029,7.87213224
Wülferoder Straße 51,30539,Hannover,52.3392194,9.8335469
Droysenstraße 5,24105,Kiel,54.33494175,10.13208938
Lärchenallee 32,19057,Schwerin,53.6528378,11.3318207
Mendener Straße 42,58675,Hemer,51.3942431,7.76771414
Hohenhagener Straße 45,42855,Remscheid,51.18386141,7.21852461
Lindenallee 2,15366,Hoppegarten,52.51609707,13.66982645
Ronnenberger Straße 20,30952,Ronnenberg,52.3339072,9.6638412
Pilaer Straße 3,19063,Schwerin,53.60268294,11.4447523
Beckdorfer Straße 14,21641,Apensen,53.43079,9.61247
Mühlenfeldstraße 3,59329,Wadersloh,51.73595124,8.24245172
Havelplatz 10,16761,Hennigsdorf,52.63726538,13.20019772
Tangermünder Straße 125,12627,Berlin,52.5400677,13.608559
In der Hützenau 2,57489,Drolshagen,51.0320102,7.7665159
Hönnetalstraße 34-36,58802,Balve,51.33383161,7.86774126
Wilhelm-von-Siemens-Straße 13,12277,Berlin,52.429845,13.3790736
Peter-Warschow-Straße 19,17489,Greifswald,54.08931179,13.39219353
Berliner Straße 19,15926,Luckau,51.85603632,13.70245078
Hauptstraße 260C,33818,Leopoldshöhe,51.9879089,8.67491854
Friedensstraße 1,99423,Weimar,50.98534928,11.32912917
Altonaer Str. 164,24539,Neumünster,54.05813277,9.97986195
Magdeburger Berg 5,38350,Helmstedt,52.2162137,11.0302959
Bergstraße 27,39116,Magdeburg,52.10799901,11.59337575
Werrastraße 6,37242,Bad Sooden-Allendorf,51.2640767,9.97329797
Deenser Straße 26,32676,Stadtoldendorf,51.8831193,9.6186222
Meiereistraße 10,24972,Steinbergkirche,54.75707489,9.75656978
Alte Hauptstraße 111/115,45289,Essen,51.41468818,7.10756953
Geschwister-Scholl-Straße 2,59192,Bergkamen,51.6174143,7.6555234
Heerstraße 332,13593,Berlin,52.5178984,13.1784651
Alfons-Schulte-Straße 3,49577,Ankum,52.54139413,7.86110035
Wallstraße 68,19053,Schwerin,53.6238986,11.4024102
Lützener Straße 16,06679,Hohenmölsen,51.1634469,12.0992977
Mahlower Straße 179,14513,Teltow,52.39110512,13.29135702
Celler Straße 45,29320,Südheide,52.82473724,10.08258977
Garnisons-Galerie 4,34369,Hofgeismar,51.4912857,9.3845179
Wemberweg 2,59597,Erwitte,51.6143078,8.3524749
Jenaer Straße 11,07646,Stadtroda,50.86767192,11.71625273
Graf-Egbert-Straße 29,48465,Schüttorf,52.318909,7.225146
Gnoiener Platz 10,48493,Wettringen,52.21074846,7.32014652
Erich-Weinert-Straße 45,07629,Hermsdorf,50.90680546,11.84579862
Akazienstr. 1,15344,Strausberg,52.592227,13.909658
Industriestraße 1,32469,Petershagen,52.38248,9.0027913
Marktstraße 5,59555,Lippstadt,51.67642669,8.34532018
Verfarths Hof 2,49509,Recke,52.36601836,7.71809626
Nockwinkel 98-100,45277,Essen,51.42866853,7.07825245
In den Ellern 5,31515,Wunstorf,52.4252017,9.4181113
Burger Straße 23b,39291,Möckern,52.1890452,11.9063145
Horster Straße 55b,45964,Gladbeck,51.5695799,6.9959982
IFA-Park 2,01983,Großräschen,51.5907721,14.0124173
Mecklenburgische Straße 23A,14197,Berlin,52.47955708,13.31071801
Leipziger Straße 124,34123,Kassel,51.30555905,9.52730709
Bodelschwingher Straße 142,44357,Dortmund,51.55048663,7.37499344
Eiffestraße 406-418,20537,Hamburg,53.5521271,10.043701
Fürstenbrunner Weg 50,14059,Berlin,52.5236349,13.2803712
Parkstraße 2,42489,Wülfrath,51.28044104,7.0352549
Borsteler Chaussee 86,22453,Hamburg,53.6062961,9.9812208
Elsbethstraße 25,04155,Leipzig,51.3632451,12.3643118
Püsselbürener Damm 335,49479,Ibbenbüren,52.29470994,7.66149573
Ostsee-Park-Straße 1A,18069,Lambrechtshagen,54.10733119,12.03578992
Berlingser Weg 6,59519,Möhnesee,51.4990685,8.1322226
Neustädter Passage 17,06122,Halle (Saale),51.4795512,11.9202329
Bücker Straße 4-12,27318,Hoya,52.80422993,9.13478013
Schultenstraße 10,45966,Gladbeck,51.57845772,6.97632146
Löderburger Straße 97a,39418,Staßfurt,51.86316937,11.56343785
Holzhauser Straße 26,13509,Berlin,52.57784013,13.29882804
Schippelsweg 51,22455,Hamburg,53.6346006,9.9565134
Kruckeler Str. 266,44227,Dortmund,51.45746684,7.41418912
Ostring 16,19370,Parchim,53.42419493,11.85546252
Stoverweg 40,24536,Neumünster,54.09955613,9.9798605
Deutsch-Ordens-Straße 2,25551,Hohenlockstedt,53.96680212,9.61438142
Lange Straße 136-140,32791,Lage,51.9872283,8.7987482
Eichendorffstraße 2,59759,Arnsberg,51.4336515,7.9798318
Im Hegen 2-4,22113,Oststeinbek,53.54919338,10.15475939
Dorfstraße 226,25920,Risum-Lindholm,54.76204458,8.87699358
Alter Dorfweg 30-50,28259,Bremen,53.04886192,8.74486601
Joachim-Gottschalk-Weg 5,12353,Berlin,52.422693,13.4743781
Marktflecken 18,17498,Neuenkirchen,54.12064778,13.35885676
Wolfsburger Straße 1,38820,Halberstadt,51.90415,11.0397869
Bürgerstraße 2-3,30161,Hannover,52.38744464,9.74839174
Havemannstraße 33,12689,Berlin,52.56669563,13.57846647
Krummenohler Straße 2,51645,Gummersbach,51.0038832,7.5730327
Blaue Wiese 20,18356,Barth,54.35753718,12.71624786
Brüsseler Str. 1 a,37308,Heilbad Heiligenstadt,51.386293,10.13270411
Weisgutstraße 20,33106,Paderborn,51.75927253,8.66325483
Lütjenburger Straße 1,23714,Malente,54.1767117,10.5594728
Charlottenburger Chaussee 30,13597,Berlin,52.5270032,13.2381246
Anton-Spilker-Straße 33,32839,Steinheim,51.8650457,9.0866034
Hugo-Aurig-Straße 7A,04319,Leipzig,51.3425857,12.48457583
Teupitzer Straße 1,15755,Schwerin,52.15594279,13.64214698
Krayer Straße 44,44866,Bochum,51.48318831,7.1070406
Bremmenstraße 7,44319,Dortmund,51.5330478,7.6110081
Bergstraße 2,15230,Frankfurt (Oder),52.35340606,14.54688424
Braustraße 26,04107,Leipzig,51.326199,12.3720928
Wasserloses Tal 29,58093,Hagen,51.3551601,7.49093809
Werner-Bock-Straße 38,33602,Bielefeld,52.02499042,8.55033074
Kösliner Weg 6,22850,Norderstedt,53.6892082,9.98151014
Karnaper Straße 177,45329,Essen,51.5264424,7.007145
Häcklinger Weg 66,21335,Lüneburg,53.22183347,10.38361261
Hardehauser Weg 2,33100,Paderborn,51.71324122,8.79486639
Eichkamp 24,24116,Kiel,54.3303344,10.1112092
Weinberg 107,42109,Wuppertal,51.277786,7.1623104
Evinger Straße 583,44339,Dortmund,51.57949552,7.46379602
Dreilanden 7a,25826,Sankt Peter-Ording,54.3240623,8.6127777
August-Wessing-Damm 86,48231,Warendorf,51.95525852,7.97215058
Stehfenstraße 8,59439,Holzwickede,51.5061798,7.6209659
Weidentrift 2,23562,Lübeck,53.8410265,10.7076655
Parkstraße 2,15907,Lübben (Spreewald),51.94166845,13.87493474
Westfalenstraße 15,48529,Nordhorn,52.4150798,7.0773542
Schützenweg 1,48703,Stadtlohn,51.99110409,6.89943342
Medinger Straße 94,29549,Bad Bevensen,53.08318096,10.57017863
Rotenbrook 6,25524,Itzehoe,53.92353185,9.50895927
Dr.-C.-Otto-Straße 182,44879,Bochum,51.42937787,7.13746947
Langenhorner Chaussee 579,22419,Hamburg,53.67267731,10.00142877
Rüdersdorfer Straße 65,10243,Berlin,52.5111259,13.4455762
Über der Heckerlingsbreite 19,06333,Hettstedt,51.65567724,11.49240586
Horkaer Straße 17,02906,Niesky,51.29289125,14.82876275
Hans-Klakow-Straße 4,14656,Brieselang,52.58234331,12.99869805
Heilbronner Straße 26A,10711,Berlin,52.5000956,13.2884091
Niedernstraße 9c,24589,Nortorf,54.1714015,9.8523615
Tempelhofer Damm 198-200,12099,Berlin,52.4588251,13.3840084
Nossener Straße 5,04758,Oschatz,51.29097232,13.12367624
Im Stroot 35,48619,Heek,52.118617,7.096011
Schönfelder Straße 4A,06556,Artern,51.3634685,11.2882992
Syker Straße 174,27751,Delmenhorst,53.04734885,8.66423251
Sümmerner Straße 91,58640,Iserlohn,51.4221639,7.7158183
Theodor-Heuss-Platz 7,14052,Berlin,52.508566,13.2721047
Egestorfer Warte 1,30890,Barsinghausen,52.2903447,9.5093362
Mörser Straße 53,38442,Wolfsburg,52.39444638,10.71202185
Westfalendamm 1,49214,Bad Rothenfelde,52.1030949,8.1658459
Flensburger Str. 3,25421,Pinneberg,53.67169754,9.8010067
Zechenstraße 1,46284,Dorsten,51.67185758,6.98123547
Mühlenweg 18,57339,Erndtebrück,50.9923592,8.2571506
Mattenbergstraße 62,34132,Kassel,51.2750822,9.4396068
Antonstraße 2A,01097,Dresden,51.0644336,13.745978
Mittlerer Watzenbach 27,07318,Saalfeld,50.65285119,11.34262288
Friedrichstädter Chaussee 36,25832,Tönning,54.3241626,8.9516204
Sachsendorfer Straße 5,03051,Cottbus,51.715764,14.317329
Ovelgünner Straße 34,39365,Eilsleben,52.1469256,11.2265733
Neumannstraße 13,13189,Berlin,52.56093783,13.42254948
Theodor-Fontane-Str. 34,38855,Wernigerode,51.8455909,10.80569747
Berliner Straße 30,19258,Boizenburg,53.3813733,10.77122231
Stephanstraße 6,22047,Hamburg,53.58153289,10.08725617
Dornaer Straße 4,07545,Gera,50.88682471,12.09010824
Neinstedter Feldweg 1,06484,Quedlinburg,51.7797447,11.1425263
Welseder Straße 6,31840,Hessisch Oldendorf,52.16940093,9.23979409
Reuteranger 4,38550,Isenbüttel,52.4403048,10.5660007
Alte Kreisstraße 15,59581,Warstein,51.45252814,8.35818859
Eilenburger Straße 55,04317,Leipzig,51.3319135,12.4109127
Disshorn 4,24787,Fockbek,54.3056673,9.5881044
Kuhlenkamp 1 a,24217,Schönberg,54.38876836,10.37156851
Rauendahlstraße 2,45529,Hattingen,51.41316658,7.17704289
Grönauer Heide 1,23627,Groß Grönau,53.8138409,10.7388528
Wulkower Chaussee 12,16827,Neuruppin,52.9444838,12.8506881
Nina-Winkel-Straße 2,46325,Borken,51.8346902,6.8318711
Mühlenstraße 1,49824,Emlichheim,52.6096994,6.8522658
Landsberger Allee 277,13055,Berlin,52.53485574,13.49625876
Dieckstraße 79,48145,Münster,51.97586855,7.65715911
Rosa-Luxemburg-Straße 22,16727,Velten,52.6788675,13.1665113
Gildehauser Straße 85,48599,Gronau,52.2164436,7.0333418
Glashüttenweg 31,23568,Lübeck,53.8964436,10.70565658
Babenhauser Straße 20,33613,Bielefeld,52.05949832,8.51507707
Bahnhofstraße 9a,25712,Burg (Dithmarschen),54.0001991,9.2620483
Wittenauer Straße 88,13435,Berlin,52.60510647,13.33950999
Bohlweg 66-68,48147,Münster,51.96676392,7.64293814
Everloher Straße 1,30989,Gehrden,52.31999205,9.59315188
Lommatzscher Straße 1c,01139,Dresden,51.08025085,13.71251355
Teltower Damm 281,14167,Berlin,52.40820322,13.26860957
Industriestraße 11,25917,Leck,54.77692303,8.98065799
Frohlinder Straße 12,44379,Dortmund,51.5235702,7.3706858
Schlewecker Straße 2,38667,Bad Harzburg,51.9028438,10.5510933
Philipp-Reis-Weg 4,24148,Kiel,54.31744752,10.18318736
Im schwarzen Bruch 14,59872,Meschede,51.35748705,8.28974459
Freie-Vogel-Straße 9,44263,Dortmund,51.49543185,7.52002782
Robert-Koch-Straße 1,17438,Wolgast,54.04913663,13.75714627
Falkenthaler Chaussee 57,16792,Zehdenick,52.97033485,13.32479026
Lindenstraße 113,49393,Lohne (Oldenburg),52.67490237,8.25367309
Heinrichstraße 6,58791,Werdohl,51.25885325,7.75693049
Thomas-Mann-Straße 39,42929,Wermelskirchen,51.1439336,7.2205684
Gompitzer Höhe 5a,01156,Dresden,51.0399642,13.6299823
Käthe-Niederkirchner-Straße 60,06712,Zeitz,51.040405,12.1517396
Am Rieskamp 2,26197,Großenkneten,52.94229679,8.24540363
Gantenstraße 8,48565,Steinfurt,52.12030936,7.39244561
Ewaldstraße 182,45699,Herten,51.58139323,7.14583215
Kölner Straße 38,42897,Remscheid,51.19012172,7.25663203
Rüttenscheider Straße 62-64,45130,Essen,51.4381138,7.0052841
Kölner Straße 317,58256,Ennepetal,51.29553705,7.31358706
Burgstraße 18B,49448,Lemförde,52.4704589,8.372879
Davenstedter Straße 234-240,30455,Hannover,52.36538638,9.66788413
Borkener Str. 170,46284,Dorsten,51.6837232,6.954859
Marburger Straße 100,35043,Marburg,50.78684423,8.76816327
Otto-Hahn-Straße 2,22941,Bargteheide,53.71666476,10.29062099
Am Kraftwerk 13,42369,Wuppertal,51.228611,7.2068251
Landsberger Allee 494,12685,Berlin,52.5438538,13.5651324
Bahnhofstraße 9,21709,Himmelpforten,53.61530546,9.30523649
Westring 8,25421,Pinneberg,53.64665766,9.77189366
Alter Postweg 125,26133,Oldenburg,53.10216312,8.21097723
Weiherstraße 7,42277,Wuppertal,51.2860505,7.2281361
Alersfelde 28,33039,Nieheim,51.80748226,9.13127415
Kiefholzstraße 49,12435,Berlin,52.48577473,13.45688706
Am Luftschacht 20,45307,Essen,51.461255,7.0656319
Frankfurter Allee 117,10365,Berlin,52.51431399,13.47603448
Aldi Passage Marktstraße 43/44,37441,Bad Sachsa,51.5936184,10.5591233
Tükeslih 2,24887,Silberstedt,54.51842919,9.39006499
Am Margaretenhof 12,19057,Schwerin,53.65956246,11.35990084
Am Poggenpohl 3,21640,Horneburg,53.50455512,9.589577
Scheideweg 56-58,26121,Oldenburg,53.16387032,8.21845672
Westerwieher Straße 44-48,33397,Rietberg,51.8117154,8.4360322
Theodor-Storm-Straße 11-13,25557,Hanerau-Hademarschen,54.12492216,9.4170498
Quickborner Straße 54,22844,Norderstedt,53.73492372,9.98870506
An der Lauchstädter Straße 3,06179,Teutschenthal,51.46379571,11.90859349
Straße des Friedens 100,06217,Merseburg,51.3293183,11.9787298
Bremer Landstraße 3 c,27412,Tarmstedt,53.22129205,9.07486394
Fruges Straße 2,59939,Olsberg,51.35798525,8.47939028
Stader Straße 10,21614,Buxtehude,53.4694714,9.6871535
Hamburger Straße 35-37,21481,Lauenburg,53.37348549,10.54929879
Bundesstraße 7,23869,Elmenhorst,53.76666961,10.26562625
Alexander-Meißner-Straße 1,12526,Berlin,52.39705142,13.54132198
Gesellenweg 21a,32427,Minden,52.2931279,8.8855338
Fritz-Reuter-Straße 11,26721,Emden,53.39036358,7.21343333
Am Weimarer Berg 1,99510,Apolda,51.03848,11.5126
Ronsdorfer Straße 2,42119,Wuppertal,51.2535475,7.1549212
Schulstraße 47,45665,Recklinghausen,51.60806728,7.26166848
Neuschanzer Straße 19,26831,Bunde,53.18226108,7.26660215
Große Straße 2,27299,Langwedel,52.9760466,9.1844393
Belliner Straße 9,17373,Ueckermünde,53.73268477,14.06072087
Würzburger Straße 35,98529,Suhl,50.60257505,10.6759894
Fredersdorfer Chaussee 75-77,15370,Fredersdorf-Vogelsdorf,52.542406,13.746351
Im Grunde 5,57250,Netphen,50.91268738,8.05681147
